Sentença;Entidade 1;Tipo Entidade 1;Relacao;Entidade 2;Tipo Entidade 2
A aprovação de crédito na DuAgro é totalmente digital e, quando o produtor acessa a plataforma, o seu limite já está pré-aprovado no valor da compra, sendo necessário a confirmação dos dados cadastrais, upload dos documentos pessoais e assinatura eletrônica da CPR financeira Cédula de Produto Rural .;DuAgro;MISC;;Cédula de Produto Rural;PER
Essas regras também serão aplicadas às linhas de crédito emergenciais já existentes, Pronampe, Pese e FGI.;Pronampe;PER;;FGI;ORG
Essas regras também serão aplicadas às linhas de crédito emergenciais já existentes, Pronampe, Pese e FGI.;Pronampe;PER;;Pese;LOC
Essas regras também serão aplicadas às linhas de crédito emergenciais já existentes, Pronampe, Pese e FGI.;FGI;ORG;;Pese;LOC
O governo de São Paulo anunciou hoje a liberação de mais R$ 70 milhões em linhas de crédito no Banco do Povo para o atendimento às microempresas e produtores rurais durante a pandemia de covid-19.;São Paulo;LOC;anunciou hoje a liberação de mais R$ 70 milhões em linhas de crédito no;Banco do Povo;ORG
O governo de São Paulo criou uma plataforma na internet, chamada Meu Emprego Vaga Certa, para facilitar a contratação de pessoas no estado.;São Paulo;LOC;criou uma plataforma na internet, chamada;Meu Emprego Vaga Certa;MISC
Todos os cidadãos que vivem no estado de São Paulo e que possuem o cadastro no Sistema Nacional do Emprego , do governo federal, terão os currículos disponibilizados nessa plataforma de forma automática.;Sistema Nacional do Emprego Sine;ORG;;estado de São Paulo;LOC
A portaria com a mudança é assinada pelo secretário especial de Produtividade, Emprego e Competitividade, Carlos da Costa.;Carlos da Costa;LOC;secretário especial de;Produtividade, Emprego e Competitividade;LOC
Assim, o Congresso autorizou, mediante mudanças na medida provisória que criou a linha de crédito, a destinação de uma nova parcela de R$ 12 bilhões ao Pronampe.;Congresso;LOC;;Pronampe;LOC
Os ministérios da Agricultura, Pecuária e Abastecimento e da Justiça e Segurança Pública lançaram hoje uma plataforma para a realização de denúncias anônimas sobre a prática.;Justiça e Segurança Pública;LOC;lançaram hoje uma plataforma;Agricultura, Pecuária e Abastecimento;LOC
Nove instituições financeiras participaram da primeira etapa, entre elas Caixa, Banco do Brasil e Itaú – as três pediram ampliação do limite inicial.;Caixa;ORG;;Banco do Brasil;ORG
Nove instituições financeiras participaram da primeira etapa, entre elas Caixa, Banco do Brasil e Itaú – as três pediram ampliação do limite inicial.;Caixa;ORG;;Itaú;PER
Nove instituições financeiras participaram da primeira etapa, entre elas Caixa, Banco do Brasil e Itaú – as três pediram ampliação do limite inicial.;Banco do Brasil;ORG;;Itaú;PER
Outras cinco apresentaram documentação para emprestar recursos e devem participar da segunda fase do programa, como Bradesco e Santander.;Bradesco;MISC;;Santander;PER
O grupo Nós, joint venture entre a Raízen Combustíveis e a Femsa Comercio que assumiu a operação de lojas de conveniência Shell Select e vai explorar o varejo de proximidade no país com a marca OXXO, colocou em execução um agressivo plano de negócios, que prevê a abertura de mais de 500 pontos de venda nos próximos três anos, todos na região Sudeste.;Femsa Comercio;LOC;joint venture entre;Nós;ORG
O grupo Nós, joint venture entre a Raízen Combustíveis e a Femsa Comercio que assumiu a operação de lojas de conveniência Shell Select e vai explorar o varejo de proximidade no país com a marca OXXO, colocou em execução um agressivo plano de negócios, que prevê a abertura de mais de 500 pontos de venda nos próximos três anos, todos na região Sudeste.;Femsa Comercio;LOC;;Raízen Combustíveis;LOC
O grupo Nós, joint venture entre a Raízen Combustíveis e a Femsa Comercio que assumiu a operação de lojas de conveniência Shell Select e vai explorar o varejo de proximidade no país com a marca OXXO, colocou em execução um agressivo plano de negócios, que prevê a abertura de mais de 500 pontos de venda nos próximos três anos, todos na região Sudeste.;Femsa Comercio;LOC;;OXXO;ORG
O grupo Nós, joint venture entre a Raízen Combustíveis e a Femsa Comercio que assumiu a operação de lojas de conveniência Shell Select e vai explorar o varejo de proximidade no país com a marca OXXO, colocou em execução um agressivo plano de negócios, que prevê a abertura de mais de 500 pontos de venda nos próximos três anos, todos na região Sudeste.;Femsa Comercio;LOC;;Shell Select;PER
O grupo Nós, joint venture entre a Raízen Combustíveis e a Femsa Comercio que assumiu a operação de lojas de conveniência Shell Select e vai explorar o varejo de proximidade no país com a marca OXXO, colocou em execução um agressivo plano de negócios, que prevê a abertura de mais de 500 pontos de venda nos próximos três anos, todos na região Sudeste.;Nós;ORG;joint venture entre;Raízen Combustíveis;LOC
O grupo Nós, joint venture entre a Raízen Combustíveis e a Femsa Comercio que assumiu a operação de lojas de conveniência Shell Select e vai explorar o varejo de proximidade no país com a marca OXXO, colocou em execução um agressivo plano de negócios, que prevê a abertura de mais de 500 pontos de venda nos próximos três anos, todos na região Sudeste.;Nós;ORG;vai explorar o varejo de proximidade no país com a marca;OXXO;ORG
O grupo Nós, joint venture entre a Raízen Combustíveis e a Femsa Comercio que assumiu a operação de lojas de conveniência Shell Select e vai explorar o varejo de proximidade no país com a marca OXXO, colocou em execução um agressivo plano de negócios, que prevê a abertura de mais de 500 pontos de venda nos próximos três anos, todos na região Sudeste.;Nós;ORG;que assumiu a operação de lojas de conveniência;Shell Select;PER
O grupo Nós, joint venture entre a Raízen Combustíveis e a Femsa Comercio que assumiu a operação de lojas de conveniência Shell Select e vai explorar o varejo de proximidade no país com a marca OXXO, colocou em execução um agressivo plano de negócios, que prevê a abertura de mais de 500 pontos de venda nos próximos três anos, todos na região Sudeste.;Raízen Combustíveis;LOC;;OXXO;ORG
O grupo Nós, joint venture entre a Raízen Combustíveis e a Femsa Comercio que assumiu a operação de lojas de conveniência Shell Select e vai explorar o varejo de proximidade no país com a marca OXXO, colocou em execução um agressivo plano de negócios, que prevê a abertura de mais de 500 pontos de venda nos próximos três anos, todos na região Sudeste.;Raízen Combustíveis;LOC;;Shell Select;PER
O grupo Nós, joint venture entre a Raízen Combustíveis e a Femsa Comercio que assumiu a operação de lojas de conveniência Shell Select e vai explorar o varejo de proximidade no país com a marca OXXO, colocou em execução um agressivo plano de negócios, que prevê a abertura de mais de 500 pontos de venda nos próximos três anos, todos na região Sudeste.;OXXO;ORG;;Shell Select;PER
Estamos construindo uma máquina de expandir dentro da empresa, disse ao Valor o presidente da joint venture, Rodrigo Patuzzo.;Rodrigo Patuzzo;PER;disse ao;Valor;ORG
O head de Produtos e Pessoa Física do C6 Bank, Maxnaun Gutierrez, comenta sobre a inclusão dessa forma de pagamento aos cartões da empresa: ;Produtos e Pessoa Física;PER;head de;Maxnaun Gutierrez;PER
O lançamento comercial do Vivo Money é estratégico para a Vivo, pois reforça o posicionamento da empresa como hub de serviços digitais, oferecendo a seus clientes muito além de serviços de telecomunicações.;Vivo;ORG;é estratégico para;Vivo Money;ORG
O lançamento do e-commerce proprietário da marca Zaxy nesta sexta-feira, 14, marca um novo momento na estratégia de negócios e acesso aos clientes da Grendene.;Zaxy;MISC;marca um novo momento na estratégia de;Grendene;PER
Na visão de Assunção, da Questum, é algo que pode se intensificar nos próximos anos.;Questum;LOC;da;Assunção;LOC
Deverá render uma economia de R$ 4 por tonelada de cana processada, diz Felipe Vichiatto, CFO da São Martinho.;Felipe Vichiatto;PER;CFO da;São Martinho;LOC
O número de clientes do BB que utilizam o WhatsApp para realizar transações na instituição quadruplicou na pandemia, saltando de 278 mil, em fevereiro, para 1,1 milhão de usuários ativos em abril.;WhatsApp;MISC;que utilizam o;BB;MISC
O relatório do Goldman Sachs lembra que o Bradesco comprou a Ágora em 2008 e em 2019 incorporou os clientes individuais da Bradesco Corretora.;Bradesco Corretora;ORG;incorporou os clientes individuais da;Bradesco;ORG
O relatório do Goldman Sachs lembra que o Bradesco comprou a Ágora em 2008 e em 2019 incorporou os clientes individuais da Bradesco Corretora.;Bradesco Corretora;ORG;;Goldman Sachs;ORG
O relatório do Goldman Sachs lembra que o Bradesco comprou a Ágora em 2008 e em 2019 incorporou os clientes individuais da Bradesco Corretora.;Bradesco Corretora;ORG;;Ágora;MISC
O relatório do Goldman Sachs lembra que o Bradesco comprou a Ágora em 2008 e em 2019 incorporou os clientes individuais da Bradesco Corretora.;Bradesco;ORG;lembra que;Goldman Sachs;ORG
O relatório do Goldman Sachs lembra que o Bradesco comprou a Ágora em 2008 e em 2019 incorporou os clientes individuais da Bradesco Corretora.;Bradesco;ORG;comprou;Ágora;MISC
O relatório do Goldman Sachs lembra que o Bradesco comprou a Ágora em 2008 e em 2019 incorporou os clientes individuais da Bradesco Corretora.;Goldman Sachs;ORG;;Ágora;MISC
Para Luciano Ribeiro, superintendente de Negócios e Desenvolvimento, o crescimento da poupança se deve, principalmente, à facilidade de movimentação que ela oferece.;Luciano Ribeiro;PER;superintendente de;Negócios e Desenvolvimento;MISC
O setor global de fintech enfrenta uma crise existencial, diz McKinsey, à medida que as fontes de financiamento secam durante a pandemia de Covid em curso.;Covid;PER;;McKinsey;PER
Mais recentemente, tem redobrado a atenção para uma possível integração às novidades do mercado, como o open banking e o PIX, sistema de pagamentos instantâneos do Banco Central a ser lançado em novembro deste ano.;Banco Central;LOC;sistema de pagamentos instantâneos do;PIX;MISC
O Sistema do Pagamento Instantâneo permitirá que a liquidação de compras seja feita em 30 dias, por exemplo, disse Marco Zanini, sócio-fundador da Dinamo Networks, que venceu a licitação do BC para fornecer equipamentos para a implantação do PIX.;Marco Zanini;PER;;BC;ORG
O Sistema do Pagamento Instantâneo permitirá que a liquidação de compras seja feita em 30 dias, por exemplo, disse Marco Zanini, sócio-fundador da Dinamo Networks, que venceu a licitação do BC para fornecer equipamentos para a implantação do PIX.;Marco Zanini;PER;;PIX;MISC
O Sistema do Pagamento Instantâneo permitirá que a liquidação de compras seja feita em 30 dias, por exemplo, disse Marco Zanini, sócio-fundador da Dinamo Networks, que venceu a licitação do BC para fornecer equipamentos para a implantação do PIX.;Marco Zanini;PER;sócio-fundador da;Dinamo Networks;ORG
O Sistema do Pagamento Instantâneo permitirá que a liquidação de compras seja feita em 30 dias, por exemplo, disse Marco Zanini, sócio-fundador da Dinamo Networks, que venceu a licitação do BC para fornecer equipamentos para a implantação do PIX.;BC;ORG;;PIX;MISC
O Sistema do Pagamento Instantâneo permitirá que a liquidação de compras seja feita em 30 dias, por exemplo, disse Marco Zanini, sócio-fundador da Dinamo Networks, que venceu a licitação do BC para fornecer equipamentos para a implantação do PIX.;BC;ORG;que venceu a licitação do;Dinamo Networks;ORG
O Sistema do Pagamento Instantâneo permitirá que a liquidação de compras seja feita em 30 dias, por exemplo, disse Marco Zanini, sócio-fundador da Dinamo Networks, que venceu a licitação do BC para fornecer equipamentos para a implantação do PIX.;PIX;MISC;;Dinamo Networks;ORG
O aporte de 60 milhões de dólares, liderado pelo fundo de investimento americano Benchmark, coloca a Wildlife como o mais novo membro de um clube seleto: o de startups unicórnios, companhias de capital fechado avaliadas em mais de 1 bilhão de dólares.;Wildlife;ORG;;Benchmark;PER
O fundo do Mercado Pago, que atrai poupadores a investir pequenas quantias para obterem retornos maiores do que os oferecidos por bancos, tem mais de 11 milhões de clientes, novamente muito menor do que a Yu’e Bao.;Yu’e Bao;ORG;;Mercado Pago;LOC
OLX Brasil está lançando duas funções importantes: uma solução de pagamentos própria e um serviço de entrega terceirizada, com parceria com os Correios.;OLX Brasil;LOC;com parceria com;Correios;LOC
Os atendimentos são individuais e as orientações são oferecidas por colaboradores do Sicoob, que aderem ao programa de voluntariado corporativo e são capacitados em educação financeira de acordo com a metodologia do Instituto Sicoob.;Sicoob;ORG;;Instituto Sicoob;LOC
Nossos Voluntários Transformadores estarão disponíveis para responder questões sobre endividamento, cálculo de juros, organização de vida financeira, entre outros temas, explica Emanuelle.;Emanuelle;PER;;Voluntários Transformadores;MISC
Os clientes da Bansabadell Seguros Generales podem usar o WhatsApp para entrar em contato com uma equipe de especialistas com suas dúvidas e perguntas sobre sua cobertura de seguro, além de concluir algumas ações.;WhatsApp;MISC;;Bansabadell Seguros Generales;ORG
